Date,etf_open,etf_high,etf_low,etf_close,etf_volume
2021-05-20 00:00:00-04:00,118.43237866413799,119.06455869510071,118.35444300462086,118.83939361572266,13310500
2021-05-21 00:00:00-04:00,119.21178098266344,119.24641465068909,118.69218346488238,119.2204360961914,10171600
2021-05-24 00:00:00-04:00,119.49752194937251,120.00845098430632,119.41091798477943,119.66204833984375,6868700
2021-05-25 00:00:00-04:00,120.05177520471786,120.8051796233795,120.04310687830699,120.77054595947266,12346900
2021-05-26 00:00:00-04:00,120.88310929170069,121.16023144488166,120.2682659869367,120.56269836425781,9793700
2021-05-27 00:00:00-04:00,119.9391595968493,120.10369918633388,119.49751113079216,120.07772064208984,10695200
2021-05-28 00:00:00-04:00,120.0085210180308,120.63203292801836,119.80067931006246,119.88728332519531,10258000
2021-06-01 00:00:00-04:00,119.5221005848986,119.90367212387788,119.02777124867144,119.86032104492188,11778500
2021-06-02 00:00:00-04:00,120.15517338299738,120.3633009007628,119.95571343416228,120.13782501220703,7347900
2021-06-03 00:00:00-04:00,120.12046810991829,120.12046810991829,119.54810424378557,119.68685150146484,10994000
2021-06-04 00:00:00-04:00,120.12922282166095,121.32599639892577,120.12922282166095,121.32599639892578,15773700
2021-06-07 00:00:00-04:00,121.05715829987062,121.16123535025649,120.82301471061092,120.95309448242188,7799800
2021-06-08 00:00:00-04:00,121.98506522306305,121.98506522306305,121.59481280124905,121.80294036865234,11230900
2021-06-09 00:00:00-04:00,122.93909458314374,123.27731533447881,122.49680997999526,122.8783950805664,12768300
2021-06-10 00:00:00-04:00,122.13247115895528,123.63278111103673,122.00237822000899,123.61543273925781,19698300
2021-06-11 00:00:00-04:00,123.4159927368164,123.49404057304714,123.00839194814583,123.4159927368164,8646700
2021-06-14 00:00:00-04:00,123.2338804366901,123.2338804366901,122.28858590459855,122.47071075439453,9401300
2021-06-15 00:00:00-04:00,122.10646435687094,122.35795621830145,121.82894331935867,122.32327270507812,18207300
2021-06-16 00:00:00-04:00,122.6268238668468,122.86098064047866,121.59482701433329,122.21922302246094,19676300
2021-06-17 00:00:00-04:00,123.02573553542815,125.68813529795753,122.8349431212223,124.04906463623047,35225800
2021-06-18 00:00:00-04:00,125.12441896862893,126.65074480671471,124.9856584652766,126.38190460205078,26616900
2021-06-21 00:00:00-04:00,125.21982349410266,125.30655212270224,124.03171803328706,124.26586151123047,16485000
2021-06-22 00:00:00-04:00,123.29455534733485,124.60407285239958,123.25119103621513,124.56938934326172,14530200
2021-06-23 00:00:00-04:00,124.10976701297855,124.44798749497168,123.76287896121721,124.24852752685547,12040900
2021-06-24 00:00:00-04:00,124.37865590975937,124.79492438135293,124.30060805251111,124.44803619384766,8788400
2021-06-25 00:00:00-04:00,124.23989539911044,124.36130758808712,122.60082423145728,123.15585327148438,15562200
2021-06-28 00:00:00-04:00,123.771602273212,124.70821631430164,123.75425389293157,124.42202758789062,11460700
2021-06-29 00:00:00-04:00,124.10113680171717,124.63881741368601,124.04909166864783,124.6301498413086,11217900
2021-06-30 00:00:00-04:00,125.0983757661899,125.68808792752883,124.94228015863327,125.18510437011719,15708900
2021-07-01 00:00:00-04:00,125.02710916021748,125.31367101727173,124.63634780975802,125.19210052490234,10810000
2021-07-02 00:00:00-04:00,125.24420532095357,125.94757843017578,125.14000582334744,125.94757843017578,9650200
2021-07-06 00:00:00-04:00,126.53806220393763,127.64088870875307,126.53806220393763,127.42379760742188,20037200
2021-07-07 00:00:00-04:00,128.1445846401891,129.0042572097181,127.84065169629487,128.55270385742188,20964400
2021-07-08 00:00:00-04:00,129.282072856358,129.7683547128537,128.66552841318088,129.05628967285156,17487800
2021-07-09 00:00:00-04:00,127.53668819479525,127.64090094355207,127.20671869927189,127.24144744873047,14483600
2021-07-12 00:00:00-04:00,127.72769684522999,127.84926731259512,126.92880330966095,127.07642364501953,10610400
2021-07-13 00:00:00-04:00,127.49326249129304,128.04901515515533,125.6002212845758,126.10387420654297,23340200
2021-07-14 00:00:00-04:00,126.7898502506535,127.58006484134711,126.61618006318544,127.5366439819336,16038600
2021-07-15 00:00:00-04:00,128.47449626538514,129.03894101370682,127.67560269486567,128.94342041015625,18462400
2021-07-16 00:00:00-04:00,127.9447856971519,128.81314994906717,127.9274279522482,128.7002716064453,12787900
2021-07-19 00:00:00-04:00,131.07960187775024,131.94796626680483,130.79304003933956,131.52247619628906,40203900
2021-07-20 00:00:00-04:00,132.45158366797182,132.60789610616396,130.04621124555823,130.25462341308594,25674800
2021-07-21 00:00:00-04:00,128.67425486830535,128.95213788916865,127.36302914535993,128.60479736328125,19988900
2021-07-22 00:00:00-04:00,128.61349968776344,130.08971706721746,128.57007880156306,129.82052612304688,18136900
2021-07-23 00:00:00-04:00,128.46582075765966,129.09104413360745,128.4223998912378,128.9521026611328,12639300
2021-07-26 00:00:00-04:00,129.38633325294796,129.43843301207934,128.4137690819809,128.570068359375,10737700
2021-07-27 00:00:00-04:00,129.67285627758818,129.98546798878854,129.37761556428478,129.94204711914062,13036500
2021-07-28 00:00:00-04:00,129.09972079483094,129.96808510763685,128.75238036978374,129.95071411132812,14346700
2021-07-29 00:00:00-04:00,129.19522322223148,129.57730558613937,128.97813217457346,129.22996520996094,11532000
2021-07-30 00:00:00-04:00,129.49915283496398,130.01148451491403,129.4383609830111,129.8378143310547,14342100
2021-08-02 00:00:00-04:00,129.93524420805667,131.4828158427224,129.7004963204968,130.99594116210938,21232700
2021-08-03 00:00:00-04:00,131.0655059814453,131.48282527098985,130.75251319770166,131.0655059814453,13361900
2021-08-04 00:00:00-04:00,131.71755487042856,131.99577653568747,130.16998333985873,131.3350067138672,18267900
2021-08-05 00:00:00-04:00,131.07417236679825,131.21328319427772,130.41341583577892,130.66554260253906,15345400
2021-08-06 00:00:00-04:00,128.9527567062539,129.33529147777585,128.4050162642009,128.48326110839844,21144300
2021-08-09 00:00:00-04:00,128.80505868400397,129.1615254267266,128.00519082695246,128.0225830078125,12942400
2021-08-10 00:00:00-04:00,128.231203017078,128.30075844902345,127.42263272876173,127.43133544921875,13716900
2021-08-11 00:00:00-04:00,127.29215940463251,128.00507900091978,126.68356626967133,127.35301208496094,17227600
2021-08-12 00:00:00-04:00,127.01399540695651,127.31829874557471,126.44017307682347,127.14441680908203,14709400
2021-08-13 00:00:00-04:00,127.65734750464422,129.16144518916317,127.63995533458852,129.1527557373047,18653800
2021-08-16 00:00:00-04:00,129.70915075065474,130.43077305017763,129.3787659405193,129.46571350097656,19170900
2021-08-17 00:00:00-04:00,129.4397321477678,129.95268865932113,129.25714743591482,129.4136505126953,14126900
2021-08-18 00:00:00-04:00,129.29185187882265,129.95260833615785,129.06579349279272,129.84828186035156,13144000
2021-08-19 00:00:00-04:00,130.68296881083674,130.81339022044588,130.24825731149056,130.8046875,15474300
2021-08-20 00:00:00-04:00,130.92643368771638,131.1177078489095,130.50911427527,130.89166259765625,12388400
2021-08-23 00:00:00-04:00,130.5873317503269,130.84816130320306,130.34389437200042,130.8046875,10615000
2021-08-24 00:00:00-04:00,130.20474902384075,130.4742812257778,129.7874298095703,129.7874298095703,13835900
2021-08-25 00:00:00-04:00,129.72661773548054,129.86571533956712,128.30945393395962,128.70938110351562,16743800
2021-08-26 00:00:00-04:00,128.6484919305483,129.1701509136504,128.24855160799146,129.06581115722656,16657400
2021-08-27 00:00:00-04:00,129.17009276590517,129.9699597846083,128.96142661333053,129.94387817382812,15384700
2021-08-30 00:00:00-04:00,129.5353158342018,130.326480549173,129.4831393192198,130.28302001953125,10596300
2021-08-31 00:00:00-04:00,130.12652175712338,130.49167777728664,129.1092985724528,129.39620971679688,15262400
2021-09-01 00:00:00-04:00,129.94379642256644,130.0482555947592,129.26478523689113,129.6129913330078,10807100
2021-09-02 00:00:00-04:00,129.9176393858774,130.1875010151021,129.4910757661052,130.1787872314453,9765900
2021-09-03 00:00:00-04:00,129.07320015052386,129.28211838525147,128.78592429456927,128.99484252929688,12928000
2021-09-07 00:00:00-04:00,128.19401426260927,128.42036015997655,127.67170516458238,127.90673828125,15547800
2021-09-08 00:00:00-04:00,128.54218864523784,129.0035674978757,128.3071423275829,128.7772216796875,14533700
2021-09-09 00:00:00-04:00,128.98618860683942,130.48349848467748,128.70762643221389,130.33551025390625,20324600
2021-09-10 00:00:00-04:00,129.62165023043914,129.85669657563903,128.97746783107127,129.18638610839844,14894600
2021-09-13 00:00:00-04:00,129.74356375329816,130.1353122107785,129.66521937508648,129.96990966796875,15036100
2021-09-14 00:00:00-04:00,130.34418379991965,131.94596578479343,130.21360988306867,131.54551696777344,19918400
2021-09-15 00:00:00-04:00,131.63258929801637,131.66740458519615,130.5183008601493,131.0841522216797,11940300
2021-09-16 00:00:00-04:00,130.29195745985015,130.9709684107033,130.14396925601875,130.4834747314453,13328900
2021-09-17 00:00:00-04:00,129.86538995313413,130.0220919357414,129.44754013819164,129.856689453125,13782900
2021-09-20 00:00:00-04:00,131.07541286725802,131.7718246700838,130.77942323953303,131.46714782714844,14660400
2021-09-21 00:00:00-04:00,131.19725423866336,131.41488619472807,130.75327654704304,131.35394287109375,10035800
2021-09-22 00:00:00-04:00,131.26695341002718,132.13748168945312,130.96227648215253,132.13748168945312,22277800
2021-09-23 00:00:00-04:00,130.94480512407924,130.97091989842312,129.13410549809416,129.15151977539062,23853300
2021-09-24 00:00:00-04:00,128.69885927977333,128.70757306122292,127.7412864277628,127.88927459716797,20203900
2021-09-27 00:00:00-04:00,127.14934310300286,127.85446879937236,126.99265440745666,127.41920471191406,13464300
2021-09-28 00:00:00-04:00,125.6433034428934,126.28749892233262,125.0426370185735,125.43437194824219,26613500
2021-09-29 00:00:00-04:00,126.05250270262727,126.60092650864374,125.08621574138843,125.65205383300781,23569400
2021-09-30 00:00:00-04:00,125.44312627681944,125.80003276447633,125.05137793732125,125.6346435546875,22567600
2021-10-01 00:00:00-04:00,126.25612353779405,126.73551134454165,125.68955375698057,126.69194030761719,26151800
2021-10-04 00:00:00-04:00,126.09920342558362,126.78780126532175,125.60237929950843,126.3694076538086,28027600
2021-10-05 00:00:00-04:00,126.03820161385792,126.12535697841692,125.04454001740318,125.14913177490234,22659200
2021-10-06 00:00:00-04:00,125.71567615601106,126.14278129168373,125.54135214351575,125.85514068603516,18696500
2021-10-07 00:00:00-04:00,124.80924395749051,124.9399837053728,124.28625836580922,124.5390396118164,14856000
2021-10-08 00:00:00-04:00,123.99861596504357,124.07707311280164,123.36232703371728,123.66740417480469,17257800
2021-10-11 00:00:00-04:00,123.42327076763668,123.68475009675126,123.29251780301179,123.3535385131836,7213400
2021-10-12 00:00:00-04:00,124.321083449073,125.52392856814897,124.19033045129952,125.46292114257812,17968700
2021-10-13 00:00:00-04:00,126.04696908277083,126.8488706128712,126.02082113179515,126.68325805664062,23584600
2021-10-14 00:00:00-04:00,126.70938135441983,127.22365532372795,126.34329681191058,127.15392303466797,12946400
2021-10-15 00:00:00-04:00,126.38691509640613,126.50894331001335,125.92495019488756,126.4130630493164,11811500
2021-10-18 00:00:00-04:00,126.38686400640218,127.25849755127392,125.96848362888402,127.00572967529297,12115900
2021-10-19 00:00:00-04:00,126.09052782360085,126.15153526346036,125.21016931931025,125.25375366210938,12156300
2021-10-20 00:00:00-04:00,124.86154034289032,125.23633648832983,124.21652655064834,124.40828704833984,12782500
2021-10-21 00:00:00-04:00,124.64357636651577,124.77431605666236,123.9724149235995,124.26005554199219,13660000
2021-10-22 00:00:00-04:00,125.03579197212808,125.8638409321948,124.82660849594103,125.62850952148438,13740000
2021-10-25 00:00:00-04:00,125.2275860044522,125.77671937711958,125.19272651574457,125.43678283691406,8137900
2021-10-26 00:00:00-04:00,126.05564347796773,126.47403717041016,125.28861497530237,126.47403717041016,13671000
2021-10-27 00:00:00-04:00,127.60716253046519,129.1586693815814,127.1974936461742,128.77516174316406,22092300
2021-10-28 00:00:00-04:00,128.81863617072085,129.28932544223798,127.99058747460938,128.33924865722656,17497600
2021-10-29 00:00:00-04:00,127.66814307064843,129.00174108679687,127.53740338281818,128.73153686523438,19087300
2021-11-01 00:00:00-04:00,127.24614682874152,128.08397406530094,127.15886705463066,127.80470275878906,18035500
2021-11-02 00:00:00-04:00,127.85707792470505,128.79092099523504,127.85707792470505,128.3719940185547,9836700
2021-11-03 00:00:00-04:00,129.0090695841196,129.14869855201252,127.01047766772176,127.04539489746094,20639400
2021-11-04 00:00:00-04:00,127.30720645381179,128.6076002516121,127.28976115611168,128.3806915283203,15922400
2021-11-05 00:00:00-04:00,129.62001111798583,130.54511811621822,129.2796413107678,130.30075073242188,21513000
2021-11-08 00:00:00-05:00,130.0039881841964,130.283259416864,129.61124262157026,130.0563507080078,12083800
2021-11-09 00:00:00-05:00,131.60988464937236,132.45644795297304,131.47024232120566,131.74952697753906,23430200
2021-11-10 00:00:00-05:00,131.63605099451243,131.72331745195208,128.31961932025715,129.34072875976562,28170600
2021-11-11 00:00:00-05:00,129.6112962501976,129.74221593091642,129.07019885756546,129.14874267578125,5552500
2021-11-12 00:00:00-05:00,129.16615798858652,129.61125279293302,128.08395024914904,128.5814208984375,12712000
2021-11-15 00:00:00-05:00,128.19742306822351,128.25852156776764,126.7399415332176,126.96685028076172,15232700
2021-11-16 00:00:00-05:00,127.15009885068804,127.75229445204583,126.41699695208683,126.64390563964844,12998700
2021-11-17 00:00:00-05:00,126.17268641714777,127.67379479661815,126.07668398363847,127.64761352539062,14239900
2021-11-18 00:00:00-05:00,127.41199608328469,128.20618359282014,127.37707883979489,128.1276397705078,11054600
2021-11-19 00:00:00-05:00,128.7995768244582,129.68977954177828,128.7995768244582,129.48031616210938,14022100
2021-11-22 00:00:00-05:00,128.6425392943783,128.8520027771713,127.53416332178872,127.96179962158203,15266000
2021-11-23 00:00:00-05:00,127.35959042943885,127.51669135434508,126.111572265625,126.111572265625,15318500
