DATE,basis,vol_5d,vol_20d,spread_proxy_bps,volume_z,abs_basis_bps,stress
2021-10-26,1.004722999025636,11.765048287112617,12.887574420050557,0.0731475385853266,-0.48911658518289236,10047.22999025636,0
2021-10-27,1.0057875973023822,13.348114920331945,14.347853140348713,0.04526463971610018,1.2816064523214947,10057.875973023822,0
2021-10-28,1.0095201993033691,14.251473971335916,14.436044080140872,0.05715069495245062,0.3047266028425697,10095.201993033692,0
2021-10-29,1.010378424093525,13.780374474766841,14.199475506864513,0.05239085674768039,0.6287989607995308,10103.784240935249,0
2021-11-01,1.0099245576063565,15.881342995661935,14.440567274777937,0.05544620332122758,0.41948186065774506,10099.245576063564,0
2021-11-02,1.0082749125853738,15.42659875698471,13.971388731923486,0.10166010958959813,-1.3141962795257742,10082.749125853737,0
2021-11-03,1.0014828112928331,10.136551299307829,14.45671395919488,0.048451020863009585,0.9484761902871639,10014.828112928331,0
2021-11-04,1.0066543870310043,13.704067422138438,14.261555500499249,0.0628046023212581,-0.04229754359792733,10066.543870310043,0
2021-11-05,1.0065946763870526,17.423499499827784,14.638640060920308,0.04648352159159578,1.1030672434978244,10065.946763870526,0
2021-11-08,1.0116125664567883,15.904969112868741,14.609329149920312,0.08275542461808372,-0.8417936322897654,10116.125664567884,0
2021-11-09,1.01828157897757,17.314652296318023,14.13962713906658,0.042679960051557386,1.4822946777629027,10182.815789775701,0
2021-11-10,1.0145968062522046,22.085825572627964,15.651790472260657,0.03549800146251766,2.297383224440284,10145.968062522046,0
2021-11-12,1.0133121025248355,17.657341041266758,15.57197187045929,0.07866582756450598,-0.6689107807367048,10133.121025248354,0
2021-11-15,1.009015658033935,18.960138590288256,16.205304914639495,0.06564824358124298,-0.20336722764852405,10090.15658033935,0
2021-11-16,1.007415561346806,11.546927273352347,15.404235622428136,0.07693077000007693,-0.6381628501258291,10074.155613468061,0
2021-11-17,1.0162559406344782,11.621612285522168,15.356665472044916,0.07022521225570404,-0.4030631288224188,10162.559406344782,0
2021-11-18,1.013240879686506,12.504721429909813,15.349403605200015,0.0904600799667107,-0.9842788067278112,10132.40879686506,0
2021-11-19,1.0132447412293573,14.68603046014301,15.313072882732387,0.0713159940379829,-0.4140641680015606,10132.447412293572,0
2021-11-22,1.0159199209967806,14.192156104744393,15.998194096339018,0.06550504388837941,-0.17872706479211814,10159.199209967806,0
2021-11-23,1.002478889987445,18.30581111125111,16.65767416507051,0.06528054313411888,-0.1854284429028971,10024.788899874451,0
2021-11-24,1.0151400180275547,21.393462506729357,16.36089714607401,0.07262322345439624,-0.4752296986427233,10151.400180275547,0
2021-11-26,1.0178220858918037,27.7500029035749,18.62549250963117,0.04983852318488099,0.6973710009612424,10178.220858918037,0
2021-11-29,1.0156625208164534,28.590035846565748,18.895947416526592,0.04304000137728005,1.2612404370826429,10156.625208164534,0
2021-11-30,1.0160915338656429,27.14372673675376,19.32527031655908,0.031765090800512055,2.6220793636568156,10160.915338656429,0
2021-12-01,1.024981633282521,19.963355475761034,19.366317531191598,0.03243962175401035,2.3403606231315495,10249.81633282521,0
2021-12-02,1.0310590411206286,20.333401176882944,18.825828625890033,0.05632470063421613,0.08466693084856058,10310.590411206287,0
2021-12-03,1.0249465150815495,14.573459186097804,18.912934673745262,0.029046884576394757,2.727886337450442,10249.465150815495,0
2021-12-06,1.0199812147911007,18.013759478716363,19.154588012328784,0.03233713402448568,2.0456167465910147,10199.812147911007,0
2021-12-07,1.0195013086197255,16.548472363330596,19.4074355415631,0.04521633756708974,0.6566199535967915,10195.013086197256,0
2021-12-08,1.0055425911551443,18.82049534388409,19.851188178649224,0.029731907391054857,2.2975384442317095,10055.425911551443,0
2021-12-09,1.0132344366893196,19.973736141482313,18.833085504242245,0.056996620100428046,-0.09834772918103132,10132.344366893196,0
2021-12-10,1.0101361411950982,14.457543642999187,18.848733050953882,0.06993642778714149,-0.5856261846817684,10101.361411950982,0
2021-12-13,1.0185377140051093,19.581230271703333,19.41882441247589,0.05598947397889197,-0.06418426576820782,10185.377140051092,0
2021-12-14,1.0172540112765194,18.772721054992214,18.77535711104103,0.07134957725375476,-0.6382363505800905,10172.540112765193,0
2021-12-15,1.0118777961334604,14.779051251122405,19.1612786162957,0.039395049618064996,1.029876156344747,10118.777961334605,0
2021-12-16,1.014423031967772,14.254884126902386,19.01421760686932,0.05353920944003341,0.03076947193079517,10144.230319677721,0
2021-12-17,1.021268678079418,15.938217158444667,19.33865531793829,0.05526846657639484,-0.04310440838964469,10212.68678079418,0
2021-12-20,1.0166859368140202,13.06261118872238,19.28350322628459,0.05831821919485867,-0.1789076720528819,10166.859368140202,0
2021-12-21,1.0195822497304323,13.158274639481476,18.809053077589684,0.060247496716511424,-0.271216819566983,10195.822497304323,0
2021-12-22,1.0183019013723216,11.651277946242601,17.923346600830463,0.08160667216151592,-0.9023763251517997,10183.019013723215,0
2021-12-23,1.0183727203640285,13.574468308074787,17.493502055880786,0.08589220528237063,-0.963648792017159,10183.727203640285,0
2021-12-27,1.0144326657949956,9.384033992832267,14.939859135632148,0.12784780996701525,-1.487939356245399,10144.326657949956,0
2021-12-28,1.0134846969143985,8.515900198389845,14.731795246399448,0.10899657750746626,-1.2423177769889766,10134.846969143984,0
2021-12-29,1.0125081278847212,10.739829260390078,14.013325994952908,0.08495310588555118,-0.8235129183089785,10125.081278847212,0
2021-12-30,1.0187599351366958,12.65058837047994,14.195118875959837,0.09657170449058426,-1.006619269865323,10187.599351366958,0
2021-12-31,1.01212713683702,11.617181183405917,14.214902687791497,0.0746140587809555,-0.5261012566236377,10121.271368370199,0
2022-01-03,0.99739070259456,21.130068710166462,15.850992615074283,0.029533023827243626,2.419085039275276,9973.9070259456,0
2022-01-04,1.0083229564260872,21.117745669529654,15.368550079039847,0.04546198468840356,0.6858327516330237,10083.229564260871,0
2022-01-05,1.0044248286901944,20.698841074263246,15.275769805778852,0.04782011983722031,0.5044619941257522,10044.248286901944,0
2022-01-06,1.0096134721453296,18.624575555291862,14.350596769011837,0.05264155313638374,0.22096830128405517,10096.134721453296,0
2022-01-07,1.00391667524552,17.155875965222965,14.211202676392839,0.053313998123347264,0.1989444971134463,10039.1667524552,0
2022-01-10,1.0088466141834955,7.260539809751503,14.310583953187313,0.07259106549165928,-0.5388335152331418,10088.466141834955,0
2022-01-11,1.0134006192141158,9.327332964859798,13.299003981926177,0.04100259546429289,0.9956843383411291,10134.006192141158,0
2022-01-12,1.005687007186506,8.816278890767714,13.307921520415904,0.06924920017173802,-0.47782604332028045,10056.87007186506,0
2022-01-13,1.012903128409726,10.821537503789314,13.61641328477953,0.06593696426216537,-0.37965823251093006,10129.03128409726,0
2022-01-14,1.0086815382227694,15.310484435202772,14.404574925513211,0.04348298728122622,0.7584917344346345,10086.815382227694,0
2022-01-18,1.0013131425631223,17.80579191700816,14.01599172763707,0.0472328627365776,0.4693942817694337,10013.131425631223,0
2022-01-19,1.0011132217819918,17.900826825333887,14.4196240515072,0.05577089317085413,-0.023265517974761767,10011.132217819919,0
2022-01-20,1.0116925699829007,19.12898664406444,14.769077561920538,0.07163836951070994,-0.6407153845324683,10116.925699829007,0
2022-01-21,1.0126208801873495,20.245850872291804,15.44097642459477,0.03458221229328483,1.5619305751123425,10126.208801873496,0
2022-01-24,1.004838256582408,17.60342359702625,15.415598814477008,0.03999744016382952,0.9658020087068221,10048.38256582408,0
2022-01-25,1.0103768029094204,12.59583204158779,15.32692026110348,0.06410667350471184,-0.4226608059244576,10103.768029094204,0
2022-01-26,1.0000145126621878,15.738967441740016,15.714920490515635,0.04227346705840079,0.7549685193766644,10000.145126621877,0
2022-01-27,1.0154677375372347,20.71944464102815,17.05095599626377,0.046507734236203475,0.42853850562600887,10154.677375372348,0
2022-01-28,1.0073695856723348,18.642257131191574,16.68746086515478,0.0779635910030016,-0.8616811379186137,10073.695856723349,0
2022-01-31,1.0092606739908243,17.976315550278134,16.67845450724729,0.07143673562692879,-0.6694212759365142,10092.606739908244,0
2022-02-01,1.0078544935638498,18.111034895032816,14.020121655093371,0.048062827728406574,0.32490871076252364,10078.544935638498,0
2022-02-02,1.0093736499141208,14.838877763770824,14.035889208111001,0.05433424252632494,-0.022561600962833193,10093.736499141209,0
2022-02-03,1.0041837107629246,7.042396905580353,14.173148834753846,0.05802449794303154,-0.21021584212713815,10041.837107629246,0
2022-02-04,1.0059832815020766,10.487457614230836,14.978553600560835,0.04235529314098383,0.7405317831452645,10059.832815020765,0
2022-02-07,1.0037728804470054,11.387936395603601,14.8347534137029,0.07714620749243967,-0.8197160542029388,10037.728804470054,0
2022-02-08,1.0008527692831848,11.443573246180344,14.905943657123832,0.061465837287635536,-0.3589043214661293,10008.527692831847,0
2022-02-09,1.0046175728158515,10.775568830521811,14.654597117521018,0.06969078200026482,-0.6648290197631014,10046.175728158516,0
2022-02-10,0.9918384204316912,13.198029611625643,15.488093668795141,0.0323664398858112,1.8324141946336687,9918.384204316912,0
2022-02-11,0.9985111019966962,18.02408587469877,16.186265770458387,0.02314263034507976,3.2956405291129838,9985.111019966962,0
2022-02-14,0.9909924313044364,19.578298823656457,15.925580483038097,0.04318274072218816,0.5049401390556997,9909.924313044363,0
2022-02-15,0.9943938356064892,20.299536229511528,15.676499860206663,0.05494958375690304,-0.20063416986079632,9943.938356064891,0
2022-02-16,0.995709054673452,21.29156337336193,15.607210767988944,0.06070281721774707,-0.44963880548795254,9957.09054673452,0
2022-02-17,0.9982776086518088,19.28188309825338,15.699520041928697,0.040802670126733095,0.6581980269147332,9982.776086518088,0
2022-02-18,0.99822140763928,17.47911141358638,15.5474630339067,0.05706915640373004,-0.3296648326370182,9982.2140763928,0
2022-02-22,1.0051798509105383,13.541956961570895,15.42917554847712,0.05119279205487868,-0.06015330054646018,10051.798509105383,0
2022-02-23,0.9949241390341806,15.177933421621088,16.058110170854736,0.056313282050704475,-0.3063385159989408,9949.241390341806,0
2022-02-24,0.9944918216271416,14.896203904321013,15.612717843376386,0.03552347391156076,1.1437351709667245,9944.918216271415,0
2022-02-25,0.9994460727815092,13.93884239137407,13.830849519508115,0.0665539686131484,-0.6726033241037367,9994.460727815092,0
2022-02-28,1.0008095728119502,20.215549605686412,16.24763899922319,0.038733117202539344,0.8966899824270751,10008.095728119502,0
2022-03-01,1.0028024179859123,21.239571375168996,16.759919485595233,0.02803916510581981,2.188611895649113,10028.024179859123,0
2022-03-02,0.9788520449306026,33.519470094259596,20.65161479953349,0.03289755044839361,1.4896160770918128,9788.520449306026,0
2022-03-03,0.9990077620512876,34.28636578624212,21.013249276135287,0.04842826079587004,0.13668741147350083,9990.077620512877,0
2022-03-04,1.0034935915316805,35.86067779585901,21.86639902455823,0.03868008091872928,0.8754157994304222,10034.935915316804,1
2022-03-07,1.003926229786409,33.303931284513574,21.37689959060218,0.042174696025878394,0.6105054429410179,10039.26229786409,0
2022-03-08,1.0012022196912058,31.85154853912075,21.68350385373709,0.035296650700815,1.253807613899083,10012.022196912058,1
2022-03-09,0.9972582489357156,20.348158082843423,21.83229745953313,0.05313722156095902,-0.1528574650357709,9972.582489357155,1
2022-03-10,0.9963168659427004,20.063168042567547,22.354739233813905,0.037217749889277195,1.0036812921938434,9963.168659427005,1
